id_solicitud,fecha_solicitud,sucursal,tipo_credito,monto_solicitado,plazo_meses,ingresos_mensuales,antiguedad_laboral,nivel_educativo,estado_civil,numero_dependientes,tiene_otros_creditos,resultado
SOL-01111,27/05/2025,MEDELLIN,Educacion,3400000,36,3020000,5,PROFESIONAL,Soltero,3,si,Aprobado
SOL-02214,2024-07-15,Cartagena,Libre inversion,24400000,48,2510000,18,PROFESIONAL,Soltero,0,Si,En estudio
SOL-01360,2024-02-16,Pereira,Vivienda,145900000,120,1800000,,Bachiller,UNION LIBRE,0,Si,Aprobado
SOL-02108,16/11/2024,Bogotá D.C.,Vehiculo,35900000,48,10670000,5,Bachiller,Union libre,1,No,Aprobado
SOL-00710,14/01/2024,bucaramanga,Educacion,14000000,24,5010000,1,Profesional,CASADO,4,Sí,RECHAZADO
SOL-01879,28/12/2024,CALI,Vehiculo,29200000,24,3930000,6,Posgrado,Divorciado,0,Si,aprobado
SOL-01379,2024-08-10,bogota,Vivienda,90700000,180,4570000,8,POSGRADO,CASADO,3,Si,Rechazado
SOL-00425,11/05/2024,Barranquilla,Libre inversion,18300000,48,3300000,8,Profesional,Casado,1,No,Rechazado
SOL-00293,25/01/2024,Bogota,Vivienda,89600000,180,1800000,3,Profesional,CASADO,2,No,Aprobado
SOL-01066,01/04/2024,bogota,Vivienda,229000000,180,11970000,3,Prof.,Casado,2,Si,Aprobado
SOL-02378,2024-12-20,Medellin,Vivienda,244700000,180,1.830.000,10,tecnico,Soltero,4,Si,En estudio
SOL-01639,2025-04-27,medellin,Vivienda,204700000,240,3100000,3,Bachiller,Soltero,1,No,En estudio
SOL-02478,2024-08-31,Bogotá,Libre inversion,21000000,36,4500000,6,Posgrado,CASADO,N/A,Si,Aprobado
SOL-01013,14/07/2024,Bucaramanga,Vehiculo,53100000,60,1800000,5,Tecnico,Divorciado,1,si,APROBADO
SOL-02128,2025-03-18,Medellin,Educacion,3200000,36,3880000,0,Posgrado,casado,1,Si,aprobado
SOL-01718,06/07/2024,BARRANQUILLA,Libre inversion,9000000,48,5880000,4,TECNICO,Casado,2,No,EN ESTUDIO
SOL-00938,03/01/2024,medellin,Libre inversion,17000000,36,5930000,13,Profesional,Soltero,3,No,Rechazado
SOL-00835,2025-05-20,Pereira,Libre inversion,23600000,36,4600000,1,Tecnico,Casado,2,Si,Rechazado
SOL-00255,2024-06-07,Medellin,Vehiculo,39900000,48,1800000,5,TECNICO,Soltero,1,si,aprobado
SOL-01483,18/06/2024,Bogota,Vehiculo,47200000,24,7860000,5,Posgrado,Soltero,0,0,Aprobado
SOL-01142,26/01/2025,CALI,Libre inversion,21200000,36,$1.940.000,0,Bachiller,Union libre,2,No,En estudio
SOL-01408,2024-09-12,Bogota,Libre inversion,11600000,48,4930000,5,Bachiller,Divorciado,1,0,Rechazado
SOL-02940,2024-05-30,Cali,Libre inversion,22600000,12,2020000,0,BACHILLER,union libre,4,No,En estudio
SOL-02185,23/02/2025,CARTAGENA,Vehiculo,45900000,48,$3.200.000,3,Tecnico,DIVORCIADO,0,Sí,Aprobado
SOL-00724,01/04/2024,Medellin,Vehiculo,59800000,60,8200000,0,Profesional,Union libre,0,Si,Rechazado
SOL-00970,11/02/2024,Barranquilla,Educacion,6400000,24,1870000,13,PROFESIONAL,Soltero,0,Si,Aprobado
SOL-00497,2025-04-02,Barranquilla,Vehiculo,25600000,60,3250000,5,Tecnico,Soltero,0,NO,Rechazado
SOL-00951,24/02/2025,Bucaramanga,Libre inversion,22900000,48,2870000,4,profesional,Soltero,2,No,Rechazado
SOL-00806,04/08/2024,Bogotá D.C.,Educacion,3800000,12,3930000,4,Bachiller,Casado,0,Si,Aprobado
SOL-01830,2024-08-29,BOGOTA,Vehiculo,20900000,36,2250000,2,posgrado,Soltero,0,NO,Aprobado
SOL-02178,2024-03-30,Bogota,Libre inversion,18300000,12,2980000,,Profesional,Divorciado,2,Si,Aprobado
SOL-01740,31/10/2024,CALI,Educacion,7800000,24,7100000,2,Tecnico,Soltero,0,No,Aprobado
SOL-00338,2024-03-06,Medellín,Libre inversion,17200000,12,1810000,2,Tecnico,SOLTERO,4,Si,En estudio
SOL-00731,08/11/2024,CALI,Vehiculo,44000000,36,5.510.000,2,PROFESIONAL,casado,0,Si,Aprobado
SOL-00609,2024-09-26,cartagena,Vehiculo,24800000,36,2650000,2,Posgrado,Casado,0,No,Aprobado
SOL-01149,30/11/2024,Cali,Libre inversion,11000000,36,1800000,8,POSGRADO,UNION LIBRE,0,No,rechazado
SOL-02244,2024-01-31,Bogotá D.C.,Libre inversion,15000000,12,4610000,N/A,Posgrado,Union libre,0,SI,rechazado
SOL-01714,2025-04-27,BOGOTA,Educacion,8700000,12,4290000,2,profesional,Union libre,1,SI,Aprobado
SOL-02411,12/01/2024,bogota,Vivienda,176800000,240,3220000,2,Tecnico,Soltero,1,SI,rechazado
SOL-00910,2024-06-30,Medellin,Vivienda,174600000,60,4950000,N/A,Tecnico,Union libre,1,NO,Aprobado
SOL-02633,19/08/2024,Bucaramanga,Vehiculo,58200000,24,5920000,0,Profesional,Soltero,0,Si,Rechazado
SOL-02152,2024-02-28,barranquilla,Vehiculo,42100000,60,2170000,1,Bachiller,Divorciado,4,si,aprobado
SOL-02011,2024-02-13,Cali,Vivienda,191800000,180,$ 6220000,2,POSGRADO,Casado,0,NO,APROBADO
SOL-02492,2025-05-05,Bogota,Educacion,8500000,36,4740000,3,Tecnico,Unión libre,3,No,Aprobado
SOL-01811,2024-02-21,Bogota,Vivienda,91700000,240,$1.800.000,4,Tecnico,Casado,2,No,aprobado
SOL-01995,2024-11-25,Cali,Libre inversion,17100000,48,3610000,3,bachiller,Casado,4,Si,Aprobado
SOL-00720,2024-10-09,BOGOTA,Vehiculo,45600000,24,$ 1800000,5,PROFESIONAL,Soltero,1,No,Aprobado
SOL-01570,2024-06-06,Medellin,Vivienda,245700000,120,$ 2850000,6,bachiller,Casado,1,0,Rechazado
SOL-02276,2025-01-11,Barranquilla,Educacion,11400000,24,2870000,4,Bach.,DIVORCIADO,2,No,APROBADO
SOL-00435,2024-08-04,Medellin,Libre inversion,8400000,24,5010000,1,Técnico,casado,1,Si,Aprobado
SOL-01300,2024-03-11,bucaramanga,Educacion,16300000,36,3080000,2,Profesional,Soltero,2,No,Aprobado
SOL-02175,2024-10-05,Cartagena,Vivienda,229100000,60,1800000,10,Bachiller,DIVORCIADO,4,Si,Rechazado
SOL-00406,22/04/2024,Barranquilla,Vivienda,137100000,120,3100000,5,Postgrado,Union libre,2,No,Aprobado
SOL-00822,2024-04-27,Bogota,Vivienda,219800000,120,8630000,1,Profesional,Soltero,1,Si,aprobado
SOL-01790,2025-02-12,Bogotá D.C.,Libre inversion,18800000,36,2600000,1,,casado,1,0,Aprobado
SOL-02942,2024-11-18,Bogota,Libre inversion,8000000,12,5430000,4,Postgrado,Union libre,1,Si,Aprobado
SOL-02352,2024-04-25,Bogota,Vivienda,231300000,240,3050000,1,Bach.,Soltero,4,Si,Aprobado
SOL-02316,2024-11-18,Cartagena,Libre inversion,24300000,36,2700000,1,Bach.,Unión libre,2,No,Rechazado
SOL-01859,2024-02-25,Bogota,Libre inversion,23100000,36,2940000,3,Técnico,Union libre,0,No,Aprobado
SOL-01558,2025-02-23,BARRANQUILLA,Libre inversion,24500000,48,1800000,0,Tec.,Soltero,1,No,Aprobado
SOL-00546,30/06/2025,cali,Educacion,12900000,24,3760000,3,Posgrado,Casado,2,SI,Aprobado
SOL-00213,2024-06-04,cali,Libre inversion,24400000,24,2380000,1,Tecnico,soltero,0,No,Rechazado
SOL-00897,2025-06-27,Bogota,Vivienda,179200000,180,6640000,3,Tecnico,Unión libre,0,SI,Rechazado
SOL-01942,2024-06-28,Medellin,Vivienda,131000000,60,3240000,0,Bach.,Casado,2,No,Rechazado
SOL-01892,26/04/2024,Bogota,Vivienda,211900000,240,4630000,7,Tecnico,Soltero,0,No,Aprobado
SOL-00917,20/11/2024,MEDELLIN,Libre inversion,17900000,24,4910000,2,profesional,Union libre,1,no,En estudio
SOL-02724,2024-11-13,Medellin,Libre inversion,20900000,12,5780000,6,TECNICO,Union libre,3,si,aprobado
SOL-01290,2024-05-02,MEDELLIN,Vivienda,127000000,240,3320000,1,Tecnico,Casado,N/A,SI,Rechazado
SOL-00815,2025-01-04,Pereira,Vehiculo,36300000,24,4340000,2,PROFESIONAL,Union libre,2,Si,Rechazado
SOL-01266,2025-04-25,Pereira,Libre inversion,21400000,36,1800000,6,Bachiller,soltero,1,Sí,Aprobado
SOL-00343,06/04/2024,Cali,Educacion,12800000,36,2630000,0,Bachiller,Unión libre,4,no,Aprobado
SOL-02598,2024-12-29,Barranquilla,Vehiculo,48000000,24,7890000,4,Posgrado,Casado,2,No,aprobado
SOL-01411,2024-04-08,bogota,Libre inversion,17800000,24,3400000,3,Bachiller,Casado,0,No,aprobado
SOL-01215,2024-01-12,Bucaramanga,Vivienda,84500000,240,2430000,0,Posgrado,Unión libre,0,no,En estudio
SOL-00967,23/06/2025,Medellin,Libre inversion,13300000,48,$ 8580000,4,Prof.,Casado,2,0,Aprobado
SOL-01231,2024-11-14,Bogota,Vehiculo,59900000,24,$1.890.000,8,Profesional,Casado,2,Si,Aprobado
SOL-02344,13/12/2024,Medellin,Educacion,14300000,12,4.020.000,6,Profesional,Casado,3,no,Rechazado
SOL-00696,20/04/2024,BUCARAMANGA,Vivienda,134300000,180,2950000,5,Profesional,Casado,1,Si,EN ESTUDIO
SOL-02122,2025-04-01,bucaramanga,Libre inversion,11100000,12,4390000,15,Profesional,Union libre,0,no,Rechazado
SOL-00606,06/01/2024,Cali,Educacion,12100000,36,3860000,6,Profesional,Casado,1,Si,En estudio
SOL-00105,2024-07-15,Bogota,Educacion,8400000,24,4800000,0,Postgrado,Casado,2,no,Aprobado
SOL-00646,2024-07-28,cartagena,Vivienda,124700000,240,2290000,9,Profesional,Soltero,1,No,aprobado
SOL-01405,2025-05-15,cartagena,Vivienda,117800000,180,$2.480.000,6,Posgrado,Casado,3,No,En estudio
SOL-00495,2024-06-21,Medellin,Vehiculo,27600000,24,2920000,24,BACHILLER,Casado,2,No,Aprobado
SOL-02488,2024-09-22,Bucaramanga,Educacion,9600000,12,7020000,5,PROFESIONAL,UNION LIBRE,4,si,En estudio
SOL-01020,12/03/2025,Barranquilla,Educacion,11900000,24,1800000,2,bachiller,soltero,1,no,aprobado
SOL-00092,2024-09-26,Medellín,Vivienda,230600000,120,1800000,1,posgrado,Union libre,1,Si,Rechazado
SOL-01113,2024-06-03,Pereira,Vehiculo,55300000,60,5130000,15,Bachiller,Casado,1,Si,En estudio
SOL-00909,2024-06-28,Pereira,Educacion,17400000,36,2290000,7,bachiller,Divorciado,2,NO,rechazado
SOL-01475,2025-06-06,Cali,Vehiculo,26300000,60,1940000,0,Bachiller,SOLTERO,1,Si,Rechazado
SOL-01742,2025-03-03,Bogota,Vehiculo,59300000,48,3510000,1,Profesional,union libre,1,No,aprobado
SOL-02151,2025-03-17,Medellin,Libre inversion,9000000,36,3230000,9,Tecnico,Casado,0,SI,Rechazado
SOL-00239,2025-05-28,Bogota,Libre inversion,15300000,12,,4,Posgrado,Casado,0,No,Rechazado
SOL-00943,2024-08-20,Bucaramanga,Vehiculo,48500000,48,4110000,2,Técnico,soltero,2,No,Aprobado
SOL-01271,13/08/2024,PEREIRA,Libre inversion,12900000,36,2880000,2,Bachiller,Divorciado,1,Si,Aprobado
SOL-00939,2024-03-26,Bogotá D.C.,Libre inversion,8400000,48,,2,Bachiller,soltero,1,No,En estudio
SOL-01425,25/02/2024,Bogota,Libre inversion,14600000,12,4580000,2,Técnico,CASADO,2,No,Rechazado
SOL-01863,2024-12-31,Bucaramanga,Libre inversion,12700000,12,4320000,16,BACHILLER,Union libre,0,Si,rechazado
SOL-01670,31/01/2024,BARRANQUILLA,Libre inversion,9200000,48,1800000,1,Profesional,Soltero,2,SI,Aprobado
SOL-00006,2024-09-12,Bogota,Libre inversion,17600000,36,1820000,1,profesional,Union libre,3,SI,Rechazado
SOL-00248,2024-06-23,barranquilla,Libre inversion,18700000,48,$ 3270000,0,TECNICO,CASADO,4,Si,Aprobado
SOL-00019,2024-02-23,Bogota,Educacion,6700000,24,4400000,7,Tecnico,Soltero,0,Si,Aprobado
SOL-02170,2024-02-02,MEDELLIN,Vehiculo,40300000,60,1800000,3,Profesional,Casado,3,1,Aprobado
SOL-01971,2025-05-13,CARTAGENA,Educacion,16000000,36,$2.130.000,,Bachiller,Casado,0,Si,Rechazado
SOL-02710,19/05/2024,cartagena,Educacion,7700000,12,3290000,6,Tecnico,Union libre,0,Si,Aprobado
SOL-02233,2024-01-07,Cali,Educacion,11300000,24,1800000,1,Profesional,Union libre,2,No,aprobado
SOL-02323,2025-01-07,cali,Vivienda,234100000,60,2730000,4,Tecnico,Soltero,1,0,Rechazado
SOL-02482,2025-02-25,Barranquilla,Vehiculo,32800000,24,2180000,5,Profesional,Divorciado,1,Si,Aprobado
SOL-00812,2024-12-28,Cali,Vehiculo,52400000,24,2690000,4,Profesional,casado,0,No,APROBADO
SOL-01301,12/02/2024,Barranquilla,Vivienda,160000000,120,$4.850.000,4,Tec.,Soltero,4,No,Aprobado
SOL-01336,2025-05-22,Medellin,Libre inversion,8100000,12,$ 8250000,2,PROFESIONAL,Casado,0,Si,Aprobado
SOL-02928,2024-08-02,Bucaramanga,Libre inversion,22500000,36,2660000,4,Profesional,Soltero,2,Si,En estudio
SOL-00261,2024-04-13,Bogotá D.C.,Libre inversion,8100000,48,5.840.000,3,Postgrado,Union libre,0,Si,Rechazado
SOL-01805,26/06/2025,Cali,Vehiculo,46000000,60,4340000,,POSGRADO,Union libre,1,Si,En estudio
SOL-01571,2024-09-22,Bogota,Vivienda,162200000,180,6770000,2,Profesional,Casado,N/A,Si,Aprobado
SOL-02230,01/02/2025,Bogota,Vehiculo,59600000,24,$ 7630000,0,Profesional,Soltero,2,1,RECHAZADO
SOL-00185,2024-05-19,Bogotá D.C.,Libre inversion,24900000,24,3950000,4,Posgrado,Union libre,1,si,en estudio
SOL-02455,2024-03-23,Barranquilla,Libre inversion,23800000,24,2280000,13,PROFESIONAL,Casado,2,No,Aprobado
SOL-01744,2024-12-03,BOGOTA,Libre inversion,24800000,48,$ 3280000,0,Bachiller,soltero,2,Si,RECHAZADO
SOL-01631,2024-08-04,Barranquilla,Libre inversion,23000000,36,1.800.000,35,BACHILLER,Union libre,0,No,En estudio
SOL-01717,2024-08-16,Bogota,Libre inversion,17400000,48,4770000,N/A,Bachiller,Union libre,0,no,Aprobado
SOL-00521,2024-02-04,Cartagena,Vehiculo,31900000,48,4440000,1,Profesional,Divorciado,3,No,Rechazado
SOL-02429,2024-05-21,Medellin,Vehiculo,37600000,60,7310000,3,Profesional,Casado,4,No,Aprobado
SOL-02017,2024-01-03,Bucaramanga,Educacion,7600000,24,1800000,1,Profesional,Unión libre,0,Si,Aprobado
SOL-01659,2025-01-08,Medellin,Educacion,9700000,12,3330000,5,Bachiller,Divorciado,3,No,Aprobado
SOL-01613,15/03/2025,Pereira,Vivienda,161300000,60,2080000,9,BACHILLER,Union libre,0,No,aprobado
SOL-02476,2024-04-14,Medellín,Vehiculo,35000000,24,1800000,4,Posgrado,Soltero,3,Si,Aprobado
SOL-02127,07/01/2025,Bogota,Libre inversion,10000000,24,5260000,17,Profesional,casado,2,No,Aprobado
SOL-00320,2025-02-18,Medellin,Libre inversion,9200000,24,1990000,0,Tecnico,Divorciado,0,no,aprobado
SOL-00608,18/10/2024,Medellin,Educacion,15600000,36,1800000,0,Tecnico,Casado,4,no,Aprobado
SOL-00231,01/07/2024,bogota,Vehiculo,48500000,36,6.440.000,2,Profesional,casado,2,0,Rechazado
SOL-00332,2024-01-24,Barranquilla,Vehiculo,45100000,48,6050000,1,Postgrado,UNION LIBRE,1,Si,aprobado
SOL-01441,04/02/2025,Cali,Vivienda,131700000,240,4630000,16,Tec.,Casado,0,Sí,Aprobado
SOL-01928,27/01/2024,Barranquilla,Libre inversion,12100000,12,2220000,7,Bachiller,Union libre,1,no,EN ESTUDIO
SOL-01092,23/10/2024,Bogotá D.C.,Vivienda,90500000,180,1800000,0,Bachiller,Union libre,0,Si,Aprobado
SOL-01102,27/04/2025,Barranquilla,Libre inversion,9400000,12,1870000,3,posgrado,Casado,0,Si,Aprobado
SOL-01130,2024-08-17,medellin,Educacion,7600000,24,1800000,10,Profesional,Soltero,2,No,Aprobado
SOL-00462,09/01/2024,Barranquilla,Educacion,13300000,36,1800000,1,Profesional,casado,1,No,Aprobado
SOL-00959,29/09/2024,MEDELLIN,Educacion,16100000,12,3240000,1,POSGRADO,Divorciado,1,No,Aprobado
SOL-01663,2024-06-29,cali,Libre inversion,17600000,36,6730000,5,POSGRADO,Divorciado,4,Si,Aprobado
SOL-00560,2024-08-12,Pereira,Libre inversion,21000000,12,3770000,5,Tecnico,Divorciado,3,NO,Aprobado
SOL-02739,2024-02-13,Medellin,Vehiculo,38500000,48,5600000, ,Bachiller,CASADO,0,No,Aprobado
SOL-02837,2025-05-09,Bogota,Libre inversion,22000000,12,9080000,10,Profesional,Divorciado,1,no,EN ESTUDIO
SOL-01520,2025-02-16,Cali,Vivienda,105800000,240,1900000,2,Profesional,Union libre,2,No,Aprobado
SOL-02141,2025-05-17,Bogota,Libre inversion,21700000,48,$ 3340000,3,Postgrado,Union libre,1,Si,Aprobado
SOL-02927,2025-02-01,Medellín,Libre inversion,24300000,36,15720000,0,tecnico,Divorciado,0,no,Rechazado
SOL-02033,2024-08-04,Barranquilla,Libre inversion,15800000,24,2140000,1,posgrado,Divorciado,2,SI,En estudio
SOL-02485,12/05/2025,Medellín,Educacion,10600000,12,3840000,9,Técnico,Soltero,2,Si,Aprobado
SOL-02539,2024-07-03,Cali,Educacion,16900000,36,1800000,1,Técnico,SOLTERO,1,NO,Aprobado
SOL-01419,30/08/2024,Medellin,Libre inversion,20500000,36,4860000,,Tecnico,Union libre,2,no,Rechazado
SOL-02098,2025-05-20,Pereira,Vivienda,243900000,240,3430000,0,Tecnico,Soltero,3,No,aprobado
SOL-02868,19/03/2024,Bucaramanga,Educacion,13000000,12,7710000,7,Posgrado,Soltero,0,NO,En estudio
SOL-00070,2024-07-07,Bogota,Libre inversion,14500000,24,6750000,7,Profesional,Soltero,1,no,En estudio
SOL-01573,2024-04-13,BOGOTA,Libre inversion,9400000,12,3640000,1,Tec.,Union libre,2,NO,APROBADO
SOL-00809,2024-10-27,Bogota,Vehiculo,52600000,60,4360000,3,Profesional,Soltero,0,0,Aprobado
SOL-00012,2025-03-08,PEREIRA,Libre inversion,14400000,24,3860000,3,PROFESIONAL,SOLTERO,3,No,En estudio
SOL-02026,2024-07-26,Barranquilla,Vehiculo,57500000,60,2440000,0,Tecnico,CASADO,1,SI,En estudio
SOL-02193,06/08/2024,Bogota,Vivienda,213900000,120,3640000,1,profesional,Union libre,2,No,En estudio
SOL-00918,2024-05-01,Medellin,Educacion,11500000,12,1800000,1,tecnico,Soltero,2,No,Aprobado
SOL-01452,16/03/2025,Bogota,Libre inversion,23000000,12,3380000,1,BACHILLER,Soltero,2,Si,Aprobado
SOL-02688,02/09/2024,Barranquilla,Libre inversion,22700000,36,4600000,12,PROFESIONAL,Casado,0,NO,RECHAZADO
SOL-00177,2024-09-11,BOGOTA,Libre inversion,18500000,48,7740000,7,Prof.,Union libre,1,No,RECHAZADO
SOL-00995,2024-04-19,Medellin,Libre inversion,21500000,48,$5.280.000,5,Tecnico,Union libre,,NO,Aprobado
SOL-02489,10/07/2024,Cali,Libre inversion,18700000,12,5560000,0,Bachiller,Casado,0,No,EN ESTUDIO
SOL-02570,02/03/2025,Medellin,Educacion,6600000,12,1800000,2,Bachiller,Casado,1,Si,Aprobado
SOL-01256,2025-02-22,bogota,Vehiculo,38500000,36,4020000,2,Tec.,Soltero,N/A,Si,aprobado
SOL-01665,2025-06-25,Bogotá,Vivienda,212700000,240,$ 2630000,6,profesional,Soltero,2,No,Aprobado
SOL-02192,21/06/2024,bogota,Educacion,14000000,12,4330000,5,tecnico,Soltero,0,0,En estudio
SOL-02802,02/01/2025,Bogota,Educacion,3500000,24,$ 4640000,0,Profesional,Casado,2,Si,Aprobado
SOL-02568,2024-07-26,Barranquilla,Vehiculo,40800000,48,1800000,1,Profesional,Unión libre,0,0,EN ESTUDIO
SOL-01123,22/11/2024,MEDELLIN,Libre inversion,16000000,12,4320000,2,Bachiller,Union libre,4,Si,EN ESTUDIO
SOL-01791,07/04/2024,Bogota,Vivienda,162200000,120,2110000,1,Posgrado,Soltero,0,SI,Rechazado
SOL-02477,16/03/2025,Bogotá D.C.,Educacion,5900000,36,7510000,4,Bachiller,Casado,0,Si,EN ESTUDIO
SOL-02661,2024-01-08,Cali,Vehiculo,24100000,36,11100000,0,Profesional,Casado,0,No,Rechazado
SOL-00157,2024-05-27,Bogotá D.C.,Libre inversion,16100000,36,9810000,3,Profesional,Union libre,2,No,Aprobado
SOL-02588,2024-04-27,Medellin,Libre inversion,20600000,36,2860000,5,Tecnico,Soltero,0,SI,Aprobado
SOL-01461,2025-02-07,Cartagena,Libre inversion,13200000,48,3990000,4,Prof.,soltero,0,No,Rechazado
SOL-02047,2024-09-17,Cali,Libre inversion,23200000,12,7910000,7,Bachiller,soltero,1,No,Aprobado
SOL-01851,14/03/2024,Bucaramanga,Educacion,7500000,24,1840000,2,Tecnico,casado,0,0,Aprobado
SOL-02510,2024-03-11,Bogotá,Vehiculo,58300000,48,3490000,0,Bachiller,Soltero,0,No,En estudio
SOL-02625,2024-04-06,BOGOTA,Libre inversion,12600000,48,1800000,10,Profesional,Soltero,0,Si,rechazado
SOL-02304,2025-01-05,Cali,Vivienda,130300000,180,5170000, ,profesional,Union libre,2,no,Rechazado
SOL-02006,2025-01-19,BOGOTA,Vivienda,246000000,60,3620000,1,Bachiller,Soltero,0,Si,Aprobado
SOL-01186,2025-06-20,Bucaramanga,Educacion,16900000,12,1830000,1,Bach.,Soltero,3,No,Aprobado
SOL-01007,03/06/2025,BARRANQUILLA,Libre inversion,17000000,36,9400000,3,Profesional,Soltero,2,NO,en estudio
SOL-00561,2024-08-19,barranquilla,Vivienda,119800000,180,3910000, ,profesional,Casado,4,No,Aprobado
SOL-02257,2024-12-09,CALI,Vivienda,196800000,120,1.980.000,2,Posgrado,Divorciado,3,Si,En estudio
SOL-00911,27/09/2024,Medellin,Educacion,9700000,24,3420000,6,Tecnico,soltero,1,Si,Aprobado
SOL-01312,04/05/2024,CARTAGENA,Vehiculo,41800000,36,5590000,3,Bachiller,union libre,0,Sí,Aprobado
SOL-02050,2024-05-14,Bogotá,Vivienda,80500000,240,3470000,5,Bachiller,Soltero,2,no,Rechazado
SOL-00270,28/04/2024,Pereira,Vivienda,139600000,180,3860000,0,tecnico,Casado,1,No,Rechazado
SOL-01994,2025-03-23,Bogota,Libre inversion,14000000,12,2100000,2,Bachiller,union libre,0,Si,rechazado
SOL-00266,2025-02-11,BUCARAMANGA,Libre inversion,16200000,12,5430000,3,Bachiller,Casado,0,No,RECHAZADO
SOL-00915,2025-06-27,Cartagena,Vehiculo,50900000,36,2700000,6,Bach.,Divorciado,0,No,En estudio
SOL-02279,25/02/2024,Medellin,Vivienda,97000000,240,1800000,0,Tecnico,casado,1,Si,Aprobado
SOL-02232,2024-07-06,Bucaramanga,Vehiculo,54500000,60,$ 2490000,N/A,PROFESIONAL,Unión libre,0,no,En estudio
SOL-00334,12/06/2025,Bogota,Vehiculo,38900000,36,3660000,6,Tecnico,casado,0,No,Rechazado
SOL-00874,05/03/2025,cartagena,Vivienda,242900000,60,5000000,10,Bachiller,CASADO,0,No,Aprobado
SOL-02094,2024-11-03,Bogota,Vehiculo,42100000,48,4.990.000,1,Bachiller,union libre,2,No,Aprobado
SOL-02447,2024-11-29,cali,Educacion,5200000,24,5070000,4,Profesional,Casado,0,No,En estudio
SOL-00476,06/01/2025,cartagena,Educacion,3800000,24,3120000,3,BACHILLER,Casado,1,0,APROBADO
SOL-01653,2024-10-09,Barranquilla,Educacion,6000000,12,2210000,4,Profesional,Casado,3,Si,Rechazado
SOL-01961,04/02/2025,Bogota,Libre inversion,21600000,24,2360000,1,Bachiller,Soltero,3,0,Aprobado
SOL-00046,2024-12-28,Cali,Libre inversion,20100000,24,1800000,2,Tecnico,Casado,1,0,APROBADO
SOL-00162,03/06/2024,Cartagena,Libre inversion,24900000,24,6470000,1,Bach.,DIVORCIADO,1,1,Rechazado
SOL-02776,07/01/2025,Barranquilla,Libre inversion,19500000,12,2440000,5,Tecnico,Casado,0,No,Aprobado
SOL-02678,08/01/2024,Bogota,Libre inversion,11700000,24,2.430.000,1,Bachiller,Casado,3,Si,Aprobado
SOL-00289,22/07/2024,Medellin,Libre inversion,11400000,24,2460000,1,Posgrado,Soltero,3,NO,Rechazado
SOL-01513,2025-03-08,Bogotá,Vehiculo,22500000,24,4510000,0,Tecnico,Divorciado,0,no,Aprobado
SOL-01949,2024-04-15,Bogota,Vehiculo,58900000,60,4250000,0,Bachiller,Soltero,1,SI,APROBADO
SOL-00576,2025-06-22,Cali,Libre inversion,21800000,36,2700000,0,Bachiller,soltero,1,No,Aprobado
SOL-00851,17/05/2025,Bogota,Vehiculo,54100000,36,$ 2410000,16,Prof.,Union libre,0,Si,En estudio
SOL-00912,2024-03-11,barranquilla,Educacion,11600000,24,$4.030.000,13,PROFESIONAL,Soltero,0,Si,en estudio
SOL-01255,2025-01-01,Medellin,Libre inversion,13900000,48,4290000,3,Bachiller,Soltero,0,No,RECHAZADO
SOL-01834,2024-03-26,Bogotá D.C.,Educacion,11100000,12,1.810.000,3,Profesional,Soltero,2,Si,APROBADO
SOL-01723,2025-06-02,Bogota,Libre inversion,15900000,36,1830000,0,Técnico,Casado,0,0,Rechazado
SOL-02134,2024-07-13,CARTAGENA,Libre inversion,22000000,12,3140000,4,Bachiller,Soltero,2,no,APROBADO
SOL-01736,22/03/2024,Cartagena,Vivienda,236600000,120,2480000,9,Profesional,Soltero,0,No,Rechazado
SOL-00933,2024-07-02,Bogota,Educacion,16200000,12,2740000,6,Postgrado,casado,0,No,aprobado
SOL-01101,2024-01-21,Medellín,Libre inversion,11700000,48,3100000, ,Tecnico,Soltero,0,No,Aprobado
SOL-01208,2024-08-10,Medellin,Vivienda,163600000,180,2980000,10,Tec.,Union libre,3,Si,Rechazado
SOL-02296,2024-08-05,Barranquilla,Libre inversion,13100000,12,2360000,12,Prof.,Soltero,3,Sí,APROBADO
SOL-01844,2024-09-23,Medellin,Vivienda,82200000,60,1860000,0,Postgrado,Union libre,2,Si,Aprobado
SOL-01849,29/01/2024,cartagena,Vehiculo,25900000,24,$4.190.000,2,Bachiller,Casado,1,Si,En estudio
SOL-02525,18/08/2024,Pereira,Vehiculo,58900000,48,4710000,2,Tecnico,Soltero,1,No,Aprobado
SOL-01695,2024-08-25,pereira,Vivienda,159200000,60,3450000,2,PROFESIONAL,Divorciado,2,0,Rechazado
SOL-00086,2024-05-23,BOGOTA,Libre inversion,21400000,12,1800000,6,Bachiller,Union libre,0,Sí,Aprobado
SOL-00470,2024-09-23,Barranquilla,Libre inversion,10900000,24,3340000,7,profesional,Casado,0,No,Aprobado
